Cust_ID,SSN,Age,Annual_Income,Monthly_Income,Amount_Invested_Monthly,Card_Transactions_Per_Month,Average_Transaction_Amount,Rent_Expenditure,Utilities_Expenditure,Education_Expenditure,Healthcare_Expenditure,Luxury_Expenditure,Travel_Expenditure,Savings_to_Income_Ratio,Missed_Payment_Utilities,Missed_Payment_Insurance,Employment_Stability,Debt_to_Income_Ratio,Savings_Account_Balance,Dependents,Aspirational_Spending_Ratio,Emergency_Fund_Ratio,Overdraft_Fees,Pre_Cursor_Credit_Score
CUST_1978,433-86-2016,19,42745.25,3562.1041666666665,0,99,45.92859641164031,1360.56,174.6955379670997,12607.94,141.96,14418.93,180.59351639377257,0.108,6,6,1,0.833,8030.335867794876,2,0.342,0.249,56.922863226933984,639.718568386533
CUST_1979,426-24-5321,30,36464.18,3038.681666666667,1000,73,44.46455131643879,662.59,266.52437245562356,3352.17,1124.18,10511.26,483.2968861367015,0.127,3,0,3,0.633,12059.636930136074,1,0.302,0.377,45.2369289085245,767.0715355457377
CUST_1980,524-31-7256,22,39996.66,3333.0550000000003,1000,97,25.568492659103036,1188.32,162.67143959659728,5682.14,1574.32,8701.12,643.9949912649901,0.525,7,1,2,0.706,1720.1056369344892,4,0.234,1.181,-16.88560725832654,728.9128036291632
CUST_1981,527-10-3313,18,34916.21,2909.6841666666664,100,42,65.2071710651715,1244.44,243.00149114826255,5299.88,1231.25,10165.8,616.8367439912614,0.304,8,5,0,0.612,4690.343064312371,2,0.309,0.556,46.77750673891925,652.0312466305404
CUST_1982,590-89-6831,34,46339.37,3861.6141666666667,100,81,53.40966338392484,1228.4,151.80986489271194,7764.43,3427.95,21234.17,638.1027985035938,0.362,4,6,8,0.733,11637.93941814595,2,0.472,0.839,64.01736819236989,681.671315903815
CUST_1983,468-98-1305,30,74701.73,6225.144166666666,2000,53,57.95514785952879,1658.95,230.93679874996778,4811.62,502.31,9083.88,557.970381972014,0.051,2,7,12,0.757,12581.241838677035,4,0.129,0.164,0.5353366833403872,696.6623316583298
CUST_1984,111-98-2689,49,51946.81,4328.900833333333,2000,262,68.60596710152491,942.7,157.30360482649542,30057.64,14099.91,20550.47,493.4661040692877,0.596,10,3,0,0.274,13655.166280733865,3,0.405,1.134,79.14549210301871,632.4072539484905
CUST_1985,593-87-8080,26,22247.95,1853.9958333333334,100,116,64.43891552870043,1254.44,148.16272986652817,20558.58,953.41,133.01,481.1910069096153,0.537,5,10,7,0.737,10596.888088215339,1,0.028,0.672,28.130171996744753,717.4249140016277
CUST_1986,519-32-6649,42,27040.14,2253.345,0,299,32.50037889303176,1172.17,151.6845014958374,1672.59,9071.53,1146.48,870.3993418535142,0.37,2,2,12,0.796,906.6428247834191,2,0.075,0.401,82.97421729699752,771.5328913515012
CUST_1987,289-22-2819,42,53492.09,4457.674166666667,1000,11,50.44756268128634,1473.41,224.89893588374287,33584.67,6914.79,25400.33,353.3476059008177,0.51,5,8,20,0.339,5405.130604393984,1,0.481,1.0,58.70083821185261,708.0495808940736
CUST_1988,757-68-2342,48,33348.44,2779.036666666667,0,145,58.25599754989446,1924.06,224.72441705769896,13571.52,8164.27,11634.08,434.29065359169863,0.161,6,1,11,0.286,13543.519438416894,3,0.362,0.158,-9.273479933720964,721.6467399668603
CUST_1989,540-60-2079,33,46183.63,3848.6358333333333,0,126,59.76496359896434,1449.01,224.50981299727593,38278.32,1071.4,14624.44,0.0,0.926,5,9,7,0.556,14567.455130502703,1,0.317,2.022,90.31946680299527,713.8802665985023
CUST_1990,254-41-5206,70,102914.03,8576.169166666667,2000,130,18.194533592128405,7718.55225,211.06662130450076,50000.0,3592.1,86067.85237745679,336.91547049536354,0.312,3,0,6,1.732180966831129,0.0,5,0.5,1.384,500.0,752.4888781089537
CUST_1991,236-93-8235,41,29885.91,2490.4925,1000,297,29.879356739332756,792.07,175.79797509668725,24839.32,9838.5,2754.54,409.7203623583807,0.951,6,5,20,0.874,6415.515529204609,3,0.106,1.325,53.51445668719349,756.6927716564032
CUST_1992,913-76-6911,46,21076.06,1756.3383333333334,2000,103,63.146877305878704,582.56,163.9290080762317,6032.43,6562.95,4003.57,858.9097632893262,0.556,1,10,6,0.796,9530.487388463893,3,0.231,0.755,112.17883753002992,655.7105812349849
CUST_1993,531-54-4340,59,35194.67,2932.8891666666664,100,16,62.84182723979682,1302.28,148.2474104723613,5755.0,8297.54,10530.07,99.0992897490474,1.0,4,2,12,0.447,15537.261807417484,4,0.302,1.369,47.03494578571095,757.6625271071445
CUST_1994,808-34-2141,34,14016.56,1168.0466666666666,0,97,82.19375153368638,1125.4,145.2513794803374,5394.79,5711.08,4445.93,461.74699358201894,0.598,5,6,12,0.666,10533.99211422739,4,0.35,0.4,37.1218339557619,668.339083022119
CUST_1995,949-91-5041,37,75722.08,6310.173333333333,2000,191,18.998952283108412,1384.13,260.65150475720924,35923.1,4938.71,6419.36,455.5336959861737,0.852,5,11,16,0.607,3590.7250168212913,2,0.091,2.614,22.300240104422812,756.6298799477886
CUST_1996,912-56-5683,22,26814.03,2234.5025,0,200,67.95231033727244,2011.0522500000002,147.05770005216033,50000.0,7689.3,63567.045487312505,691.4445017506423,0.06,4,7,7,1.8469319138010272,0.0,2,0.5,0.1,500.0,713.2123028842531
CUST_1997,594-86-2784,50,30520.7,2543.391666666667,500,217,57.52666564343764,1761.17,153.39299492540235,21635.69,11518.54,8648.93,360.19624955088574,0.258,9,1,14,0.492,10602.778878523943,5,0.295,0.228,-4.024193986587488,667.9720969932937
CUST_1998,538-84-6266,61,23331.4,1944.2833333333335,100,287,28.981825378917225,721.53,150.09162965983757,5674.28,5949.93,11198.61,682.4979738774839,0.429,4,6,3,0.343,5555.733735351476,3,0.5,0.61,49.66052996967725,654.8197350151614
CUST_1999,134-62-7681,42,16166.9,1347.2416666666666,0,61,14.650165294347826,1121.6,133.66502572718653,4528.78,10494.59,4441.23,576.837905324669,0.331,7,9,20,0.801,6650.581036433858,2,0.31,0.209,22.42336167484696,668.5183191625764
CUST_2000,849-23-5658,19,48902.98,4075.2483333333334,0,276,68.81821767758694,1043.46,215.23262505082513,37382.58,3031.85,14196.52,271.7161895310442,0.681,4,4,0,0.161,0.0,0,0.296,1.836,90.75541282005979,765.7922935899701
CUST_2001,986-95-8607,26,34976.64,2914.72,0,253,30.329385989571016,1639.08,173.20417081943083,4562.15,5021.89,13381.86,166.68051086062647,0.425,10,11,5,0.024,5690.062886962274,3,0.387,0.555,22.54386752056023,572.3780662397198
CUST_2002,601-28-7219,47,13906.15,1158.8458333333333,100,191,23.71684898315825,1107.55,191.8100382810589,4890.15,12526.24,2912.73,1127.2572809425662,1.0,5,4,5,0.271,18591.456166362892,3,0.291,0.495,9.240104749209015,736.1799476253955
CUST_2003,538-69-9890,24,42555.69,3546.3075000000003,0,220,59.070620665450846,968.8,194.17333294404915,25562.28,3515.03,8167.88,337.53363390658075,0.373,9,4,2,0.36,10522.597836482988,3,0.2,0.909,84.62753034789544,638.5162348260523
CUST_2004,388-28-3938,29,57313.22,4776.1016666666665,0,207,49.806738448104966,1232.28,214.4332355291931,29918.11,6748.17,16933.45,0.0,0.844,0,4,6,0.925,6179.936912750507,3,0.295,2.006,55.46734883585199,787.0863255820741
CUST_2005,791-58-8204,29,41160.28,3430.023333333333,100,279,61.492645707444986,884.41,205.063610906152,6956.57,5604.47,16120.58,363.4129600869572,0.424,0,9,8,0.829,13037.281027906089,0,0.4,0.934,30.78489644822997,760.487551775885
CUST_2006,509-49-3639,34,61985.63,5165.469166666667,500,42,58.611636629828496,1191.09,259.18991491939386,7584.69,4464.41,19760.45,298.61699217478974,0.231,0,4,1,0.469,378.59292007386915,1,0.324,0.655,-54.6335599216359,811.5667799608179
CUST_2007,393-86-2366,38,83970.72,6997.56,0,111,116.90949383196059,1148.1,166.60451569482598,2413.08,9225.8,7814.78,149.7035325868111,0.098,3,6,20,0.672,780.4982400791183,0,0.095,0.329,24.59401538642624,789.6829923067869
CUST_2008,409-31-7671,18,66289.9,5524.158333333333,100,291,64.47004338087534,2355.69,170.39366274995172,21118.48,582.42,13181.76,487.55971994548196,0.369,2,10,0,0.903,8526.814025917063,0,0.206,0.792,84.90146986539376,701.2392650673032
CUST_2009,639-44-5539,20,54317.03,4526.419166666667,0,246,63.19149800671562,1015.01,195.55361380016652,25530.11,3576.74,13921.37,556.4841509207339,0.769,4,7,2,0.385,15719.181719113523,0,0.267,2.307,8.38921999451619,797.6953900027419
CUST_2010,784-55-3887,20,66243.88,5520.323333333334,0,225,32.35478801792121,1164.25,196.33574580260387,6988.36,285.6,17347.43,0.0,0.09,6,10,0,0.585,7799.503668539857,1,0.262,0.359,73.07362372118753,618.9431881394062
CUST_2011,335-64-5086,21,94542.26,7878.5216666666665,0,136,81.2471766816586,1287.26,125.85344427813638,3170.94,1009.09,16053.05,537.7316494217309,0.501,5,3,2,0.532,8195.640866516296,2,0.175,2.636,97.54624086805923,745.4968795659704
CUST_2012,313-94-3841,35,21175.04,1764.5866666666668,100,103,39.893544351629636,1309.26,121.16736233415362,1987.46,6449.41,5531.08,720.3461038378731,0.396,2,6,8,0.458,13596.432934311335,2,0.295,0.355,-24.286529272448508,755.5432646362242
CUST_2013,843-94-7040,37,62654.38,5221.198333333333,0,83,31.79214574177016,1617.27,192.96118760756667,5828.54,3501.98,21082.43,210.30110545781667,0.994,1,8,15,0.313,15143.512821637567,3,0.34,2.469,40.99390054351043,774.5830497282449
CUST_2014,588-74-5758,45,30060.96,2505.08,0,137,45.770168424904014,1968.5,269.28988560743085,17038.19,3634.27,7033.85,98.02200310195562,0.877,1,1,12,0.966,11755.937171446412,2,0.237,0.865,26.559969186998014,838.170015406501
CUST_2015,726-73-6014,41,54834.34,4569.528333333333,0,83,58.80213882236492,879.58,274.237763887736,8998.24,12058.27,12374.67,189.97951357034688,0.269,2,8,5,0.783,6820.353206074437,3,0.229,0.569,15.886631299086872,693.9866843504566
CUST_2016,451-39-6708,29,23558.31,1963.1925,2000,265,40.76346854180554,1375.46,144.1396157916838,7756.48,3265.0,9441.97,343.9948574609172,0.777,9,5,9,0.495,15419.727316257038,0,0.415,0.851,33.73354915886408,725.503225420568
CUST_2017,590-27-6974,37,65117.95,5426.495833333333,2000,111,32.471370304391854,1134.24,178.47484121669905,749.39,6429.36,24641.87,480.93615022358523,0.748,2,8,16,0.867,11655.552591178966,3,0.386,2.196,121.01892985734267,704.2105350713285
CUST_2018,562-30-6014,46,55598.49,4633.2074999999995,0,56,32.04455090886782,1332.14,208.12610677155618,7090.07,7561.67,11742.54,150.36401740352764,0.928,2,6,19,0.298,5067.093758968689,4,0.214,1.981,-8.658469318193973,796.949234659097
CUST_2019,958-54-3987,33,79990.05,6665.837500000001,0,174,54.114293032713796,1644.15,215.1958544635029,9550.79,629.73,39835.58,366.34181922766834,0.129,7,4,3,1.077,18874.88006689324,2,0.5,0.45,19.1920104578768,661.8539947710616
CUST_2020,565-97-5530,70,44574.54,3714.545,2000,265,61.20651607193112,3343.0905000000002,151.3198009577017,20000.0,6639.02,98451.48972974678,424.76796580975423,0.819,2,4,12,1.4574142215658912,0.0,1,0.5,1.19,500.0,803.846168453847
CUST_2021,781-16-2073,26,43938.07,3661.505833333333,0,292,62.84726362742345,1549.86,285.12426441594937,14592.04,4103.21,7161.81,532.8713168592778,0.298,5,0,1,1.125,8003.217354998087,3,0.175,0.501,14.515041263848111,742.1624793680759
CUST_2022,531-93-3693,27,44137.91,3678.159166666667,0,257,18.887342923393575,1326.13,171.48700957511457,20977.91,3168.7,812.81,50.33837622323245,0.611,8,2,7,1.126,8058.94631453362,2,0.02,1.276,59.60605186604953,748.2669740669752
CUST_2023,446-18-5340,42,99222.94,8268.578333333333,0,213,33.38841863703764,1610.54,218.44462390796656,1621.41,853.14,41647.31,245.24663155008932,0.16,7,5,15,0.427,13230.4588314277,3,0.422,0.696,53.17225881635433,653.1338705918228
CUST_2024,208-66-8966,35,62669.93,5222.494166666666,2000,95,68.62423337476545,863.44,183.53683370350808,28696.68,3155.54,23677.65,263.84967455968297,0.58,5,1,0,0.468,6543.04424769258,3,0.382,2.312,159.70217431393556,687.1889128430322
CUST_2025,632-49-3159,55,76893.5,6407.791666666667,500,173,41.515740809289554,909.69,183.78241492473634,2685.63,14961.61,26285.14,952.7329672191809,0.987,9,10,11,1.095,10360.699474359557,5,0.354,2.702,136.68556226439043,581.6472188678048
CUST_2026,912-86-7772,28,64487.14,5373.928333333333,0,66,54.05290634196609,1267.38,237.83512846173272,558.99,1496.59,6915.35,788.3867677093551,0.218,4,5,6,0.515,9817.818245396298,1,0.119,0.719,87.25755564629983,721.7512221768501
CUST_2027,703-26-9219,43,67639.06,5636.588333333333,0,215,102.52620471562233,1665.51,249.24895380703225,7617.54,2901.95,23934.72,448.09990677368756,0.862,4,4,15,0.557,10992.248937586803,5,0.36,2.253,55.498428076991644,724.4107859615043
CUST_2028,636-67-9488,39,20497.65,1708.1375,2000,157,5.0,1081.75,234.0371021502346,39647.04,2463.53,3641.53,17.947488298232695,0.464,7,0,3,0.783,6945.737926931967,2,0.179,0.521,39.97288684547489,741.7335565772626
CUST_2029,233-84-3296,34,38803.18,3233.5983333333334,0,288,47.41509569519465,1123.84,155.84140582291172,8891.84,9319.19,16851.63,729.0892059570867,0.356,6,2,5,1.102,11181.024490898815,4,0.453,0.56,-31.093162360865346,699.2465811804327
CUST_2030,649-15-7060,31,37573.59,3131.1324999999997,100,299,64.15848700313298,407.04,132.72047668909707,3278.51,6676.88,3748.0,819.1575998226776,0.104,10,0,11,0.678,17016.640049064197,3,0.122,0.297,103.1949751446116,659.3425124276943
CUST_2031,174-23-3881,41,51181.66,4265.138333333333,0,30,30.365159334664,2155.33,333.0157653641663,9863.0,11124.79,5574.73,441.66705659533545,0.552,4,6,15,0.669,11855.072903265067,2,0.118,0.689,64.61056923114762,737.2747153844263
CUST_2032,267-12-6622,22,47929.99,3994.165833333333,500,146,47.302595850191324,3594.74925,215.34863683539353,20000.0,11246.11,98241.78289064618,320.4481947116071,0.24,10,10,12,1.451466779541804,0.0,2,0.5,0.424,500.0,539.3783706031132
CUST_2033,984-33-6650,37,17846.49,1487.2075000000002,0,19,25.995013376598067,103.52,155.10685209980457,8416.5,10564.55,4613.5,255.41825869362873,0.943,9,6,11,0.511,7938.073580439315,1,0.273,1.231,152.39129247153775,670.2743537642311
CUST_2034,245-73-8036,39,50858.81,4238.234166666666,500,54,61.55586502057502,1266.84,247.11082812614958,1287.75,5828.59,11351.32,670.3541614505733,0.276,5,0,8,1.13,2396.013389765674,3,0.236,0.585,76.86943334668469,719.4652833266576
CUST_2035,443-44-3048,35,9750.06,812.505,0,258,36.578256031938956,1389.15,154.70529718323704,6892.24,5128.56,1714.79,651.7856700064588,0.607,11,7,3,0.19,16125.071805052376,0,0.243,0.25,25.187403646841165,674.4562981765795
CUST_2036,252-54-5603,19,65529.42,5460.785,0,39,41.38598853387378,1108.01,298.4210519433095,35442.61,4846.01,27234.44,145.4383436165502,0.38,4,11,1,0.772,6731.506357991975,0,0.418,1.146,86.1837950316812,659.0281024841594
CUST_2037,225-98-1220,36,52079.07,4339.9225,0,234,67.93461125351743,835.92,179.61412284079978,5346.2,3676.73,9184.34,210.44799242855885,0.37,10,6,1,0.18,114.36325374512558,2,0.18,1.215,109.1376176901941,622.231191154903
CUST_2038,822-34-5623,32,74907.16,6242.263333333333,1000,186,61.122103764087996,1559.13,242.94430610587486,7777.23,218.69,13339.35,144.73476708033263,0.859,8,2,1,0.669,9329.679204242351,0,0.18,2.946,61.324325401877765,805.2078372990611
CUST_2039,281-82-8209,54,54256.96,4521.413333333333,0,105,69.46748898773167,1513.26,197.7555180934607,7398.38,5508.79,3345.87,995.1556929043682,0.26,10,1,14,0.763,9350.647362316262,1,0.08,0.542,-12.921059679130042,770.300529839565
CUST_2040,580-43-2871,41,40752.13,3396.0108333333333,0,26,85.15009763543553,1410.42,123.79405747432017,3837.59,9037.03,10610.35,545.0844278730257,0.826,5,8,0,0.598,4003.319241332057,3,0.274,1.226,44.60683435694705,676.1165828215264
CUST_2041,847-64-6521,37,18475.31,1539.6091666666669,100,37,51.473596185298874,894.31,150.80277389442722,5884.21,1407.3,8533.28,793.7543092787397,0.247,2,6,5,0.667,10267.785332513844,0,0.5,0.327,67.40007787334866,715.1899610633257
CUST_2042,645-98-9236,40,42109.57,3509.130833333333,100,135,92.33357262547725,956.5,161.6219816468224,9131.36,9658.84,20160.78,498.7223707283704,0.087,2,5,4,0.704,13986.824431865327,0,0.491,0.159,3.3383308393922784,744.7608345803038
CUST_2043,745-30-6753,25,34245.78,2853.815,500,282,53.873411437618216,1059.82,165.75899052215144,9902.82,6272.88,17046.1,583.3059365239892,0.947,9,4,2,0.591,10627.883028483062,2,0.5,1.546,83.23274155608352,670.6536292219582
CUST_2044,169-57-2514,29,57431.02,4785.918333333333,0,196,76.35274553256373,1034.21,209.37341608002257,6796.01,900.45,13584.46,371.06333066598387,0.655,9,4,10,1.408,8877.461408954114,2,0.243,2.377,-35.07535708875206,773.527678544376
CUST_2045,650-40-2001,32,41577.95,3464.8291666666664,0,151,49.423983606002366,1450.15,78.40938086670641,18957.35,963.34,16110.38,897.5225458672663,0.649,3,2,10,0.421,12940.857458556953,2,0.409,1.398,69.36959397014338,764.8252030149284
CUST_2046,109-39-7899,39,62098.3,5174.858333333334,100,147,66.80699896703646,1042.06,209.71369774004944,6339.77,2385.75,17155.73,554.777090335769,0.302,4,4,10,0.356,10805.20934974423,2,0.285,1.077,22.04576849860193,747.117115750699
CUST_2047,373-69-5476,31,77076.72,6423.06,0,238,41.461826257659084,820.02,101.21101381101745,2730.58,3399.41,21117.39,441.8663530535836,0.182,11,11,2,0.387,8685.231459903005,3,0.28,0.971,10.076540168226245,569.4817299158868
CUST_2048,428-24-1515,30,21718.35,1809.8625,2000,223,76.78868333181899,1369.28,217.89678991370383,32623.28,4917.54,8755.11,0.0,0.721,8,7,10,0.589,8274.072554057122,1,0.403,0.653,85.18527918966625,666.2173604051668
CUST_2049,290-49-7297,24,49947.85,4162.320833333333,100,283,73.02044756402148,2150.65,159.97256293804955,500.03,3585.54,20862.17,618.3269728556273,0.327,9,1,3,0.718,4605.696821307426,0,0.43,0.522,64.69802235998323,707.4409888200084
CUST_2050,487-90-1271,35,49045.13,4087.0941666666663,0,67,45.727195063475264,885.27,206.73096857498527,2987.78,9187.97,485.38,615.4083397248104,0.352,10,2,0,1.026,1635.8743162041035,5,0.022,0.774,-70.74078527600476,696.2503926380024
CUST_2051,242-61-4332,37,56284.5,4690.375,0,27,53.12455799618048,916.18,133.30205724194215,4972.5,1619.26,26532.23,840.7813971252516,0.351,1,2,12,0.747,11610.45897208348,3,0.486,1.39,-5.596458202670163,783.548229101335
CUST_2052,887-88-1622,39,63733.05,5311.087500000001,0,189,31.11626628226635,1151.05,168.5337178544909,9433.56,8370.87,26225.63,368.83716285694715,0.895,1,5,14,0.091,14580.950657270809,1,0.417,2.356,117.79324706992911,789.2733764650354
CUST_2053,869-22-7915,28,81755.11,6812.925833333334,100,167,68.60097150590288,1502.53,97.67884160811748,197.27,4728.87,29477.16,247.09905706059132,0.895,0,0,0,0.208,6547.812836255013,3,0.364,3.058,-67.88684156194775,850.0
CUST_2054,720-83-6214,39,27810.51,2317.5425,0,265,66.81202716033734,1426.29,137.68945821939616,12140.55,8841.9,11847.73,1009.3131520242962,0.311,7,4,12,0.111,9129.930461209526,3,0.462,0.313,93.06731415729833,633.0763429213507
CUST_2055,716-17-1066,70,18558.21,1546.5175,1000,46,25.34744605796346,1391.86575,270.0715927625585,20000.0,2630.36,71717.10945358532,42.996919463089675,0.804,0,8,1,1.7412520651034988,0.0,1,0.5,0.757,500.0,808.6206319603172
CUST_2056,595-72-8533,33,53770.23,4480.8525,0,271,93.42980092529855,1025.56,271.3918166490432,20261.12,4786.32,20789.28,222.22659369683305,0.265,5,0,13,0.664,9256.772057252265,2,0.391,0.7,-29.69278714147867,788.9963935707393
CUST_2057,867-18-2140,38,58990.21,4915.850833333333,0,88,57.95122606743569,2039.71,137.79071546706126,918.69,334.32,17657.22,928.0247269699809,0.818,1,5,7,1.056,14949.898761014236,1,0.315,1.823,38.1560567257741,810.781971637113
CUST_2058,366-51-5471,32,64406.48,5367.206666666667,0,163,45.35429656463087,1657.58,183.0718935870139,8103.33,1143.2,17484.13,752.9572531523403,0.17,8,6,5,0.094,3683.72338275631,1,0.283,0.471,71.71090730112579,653.7645463494371
CUST_2059,752-21-1548,19,34778.02,2898.168333333333,100,167,73.97412847570897,1894.09,222.91629357802003,39277.46,2192.28,3679.65,392.01450293054955,0.485,3,0,0,0.237,19436.060755823986,1,0.117,0.611,152.50096697684077,748.5195165115796
CUST_2060,173-82-1198,21,18443.02,1536.9183333333333,0,84,39.55918703226374,1481.15,204.0237842958323,8031.02,3109.65,7814.45,402.5733796962342,0.347,9,11,1,0.563,7224.850720753778,2,0.446,0.274,20.00943214648676,580.2252839267567
CUST_2061,229-65-1571,37,74379.37,6198.280833333333,0,64,76.13928427264281,1162.62,171.2046461415525,9038.8,976.2,32870.88,422.1760093752067,0.162,10,5,4,1.214,13028.200626743017,1,0.448,0.71,52.02846527880875,639.4857673605958
CUST_2062,890-49-2174,41,60249.48,5020.79,100,215,26.474865041091075,1359.5,122.14549797497,7878.83,10407.54,29256.93,731.9331330763534,0.635,4,3,19,0.151,8780.110268279619,4,0.498,1.357,67.2093833431129,713.4853083284436
CUST_2063,768-87-1178,38,42426.04,3535.5033333333336,0,224,45.56149699602654,1922.66,243.85142593512896,1811.93,11061.54,2554.87,736.513257297688,0.233,1,3,14,0.334,9993.083762848168,3,0.078,0.267,17.830831056224888,778.2745844718876
CUST_2064,296-98-1798,41,7077.21,589.7675,500,18,48.2515537226021,1405.55,174.60810420151404,36876.34,7523.78,1031.77,663.3499048112948,0.234,4,5,11,0.844,5404.5221236870375,5,0.24,0.1,64.46129943456272,639.4693502827187
CUST_2065,533-29-3795,32,36618.2,3051.5166666666664,100,115,39.11911120807075,512.67,117.72668225045065,19393.0,525.8,12549.16,715.1365175369692,0.475,6,9,8,0.82,11307.06433234756,2,0.362,2.15,30.030777169651518,691.5346114151741
CUST_2066,282-90-5588,42,63907.78,5325.6483333333335,2000,254,35.26536225512789,1760.94,197.7404508983743,1893.05,9547.91,27327.9,654.365802007784,0.966,4,11,15,0.371,12932.509927642972,4,0.438,1.868,95.38983895074253,644.1650805246287
CUST_2067,229-34-4084,38,58695.95,4891.329166666666,100,112,40.26298432626876,1798.75,182.82133876369548,13212.81,2539.14,22049.26,0.0,0.898,0,10,0,0.517,10387.57647334218,3,0.376,2.003,95.93830221975583,689.3908488901221
CUST_2068,733-79-3933,29,22433.9,1869.4916666666668,100,284,39.35338424638823,1694.91,174.56815258032316,28034.03,6546.43,5110.35,597.2835381095312,0.835,8,9,1,0.913,2058.8250237263273,1,0.254,0.646,56.61434109134568,662.9628294543271
CUST_2069,951-73-9516,40,62382.37,5198.530833333333,0,42,40.61845329424913,662.92,206.32808754230433,8378.21,5345.8,22644.1,384.8541891285846,0.859,1,10,3,0.582,6425.181124490669,2,0.369,3.397,25.998012885393106,766.9909935573036
CUST_2070,825-68-8099,38,48236.19,4019.6825000000003,0,117,78.6840584750599,1354.75,189.35746277270323,3042.39,624.68,1739.52,1141.5132062281234,0.522,3,7,5,0.452,1577.3634653134927,1,0.06,1.315,6.578927223416864,783.1105363882915
CUST_2071,566-71-5239,52,75341.45,6278.454166666666,0,278,58.66721381819,1610.15,256.06509945736815,1730.54,4459.98,24958.3,55.21738725203677,0.429,5,11,18,0.374,6018.043550813073,2,0.332,1.204,110.8944063655515,642.8827968172243
CUST_2072,483-97-4432,49,36041.32,3003.443333333333,100,82,48.23870424317637,1206.38,154.33836193841552,1101.55,6438.3,144.4,130.904681835294,0.974,0,2,16,0.375,4038.785600947262,3,0.008,1.542,92.67895613165271,834.4005219341738
CUST_2073,423-24-5312,34,37660.42,3138.3683333333333,0,190,65.29994387855837,1352.39,161.45933922698646,1692.29,7702.31,895.35,531.5103258462626,0.127,8,6,11,0.888,15842.078271733482,2,0.038,0.185,65.91312432744269,665.2934378362788
CUST_2074,591-64-7326,31,52301.92,4358.493333333333,100,277,48.09319915546731,1423.98,238.5782524584244,31013.88,1269.28,19804.01,133.51604047192205,0.996,8,10,2,1.03,13636.383304806459,4,0.381,2.455,59.59165945514053,625.0041702724296
CUST_2075,369-58-6586,51,41646.86,3470.5716666666667,0,161,34.11796029099215,869.44,324.76654370751993,12610.93,4503.72,9945.83,1260.4037302149293,0.661,7,9,11,0.47,21564.857458362556,3,0.269,1.462,98.88342398501018,637.9482880074949
CUST_2076,969-16-2167,41,32530.5,2710.875,100,77,17.88600439059344,1388.0,316.9429934330964,36424.14,1053.85,968.61,666.2606728106103,0.563,8,3,10,0.509,14834.65418491136,0,0.05,0.851,11.96114707993588,794.189426460032
CUST_2077,210-60-4655,33,86828.78,7235.731666666667,0,206,69.77649543444974,805.75,236.59485337553946,9990.76,6252.81,20919.71,322.76319153308384,0.327,3,2,4,0.927,739.2488378358397,4,0.245,1.513,181.96602014234514,659.1269899288275
CUST_2078,821-89-7738,18,78419.23,6534.935833333333,0,41,5.486030522600611,1158.92,182.47228574937566,2117.21,2626.73,2460.57,616.2522528332003,0.161,8,2,0,0.934,8542.006214861769,2,0.039,0.674,128.96063357081442,663.1496832145928
CUST_2079,653-26-3220,27,30801.75,2566.8125,2000,117,19.82735044967694,969.39,173.2980013592267,86.35,7717.89,5329.2,566.3516482240478,0.696,3,10,0,0.651,1196.4050807783822,1,0.191,1.0,69.07373605757458,701.1631319712127
CUST_2080,106-36-7691,27,54406.45,4533.870833333333,500,88,60.092165858460866,1550.16,180.645847678929,18054.73,6152.29,4281.04,304.7082890501626,0.394,4,5,4,0.727,14130.083086726547,0,0.084,0.796,82.10081910572208,754.169590447139
CUST_2081,617-33-1913,34,19360.77,1613.3975,0,268,49.654665074221334,1467.53,112.93878673192143,6235.6,8137.9,2123.61,113.93062875773757,0.337,5,10,7,0.573,14687.1738356523,2,0.116,0.241,58.98107639032089,654.5794618048396
CUST_2082,314-15-4197,41,84024.63,7002.052500000001,100,184,79.18352695352165,1426.95,234.14718428081335,17506.18,2073.88,8217.84,161.83776556874113,0.204,10,9,5,0.608,9291.388739627284,2,0.1,0.779,0.12616134795067624,645.7169193260247
CUST_2083,538-90-8037,43,65202.83,5433.569166666667,0,24,37.116845635581996,1312.77,266.06759113319356,13529.83,3527.62,12120.16,365.7401043972349,0.558,6,7,3,0.232,8811.88101560708,5,0.191,1.619,51.04791625663373,641.6560418716831
CUST_2084,581-37-5994,50,70073.16,5839.43,500,60,65.38851278332689,1374.37,193.24785046589778,37578.87,7894.45,3780.74,794.7701632819933,0.666,10,0,12,0.715,12397.459573574668,5,0.065,1.748,67.9736853586538,701.7731573206731
CUST_2085,174-47-6308,44,44969.14,3747.4283333333333,1000,116,46.471127365516764,2003.53,304.64520772496024,1167.03,182.56,11865.93,684.2197297318203,0.471,2,3,20,0.787,15386.013479862846,3,0.279,0.76,47.58534902144783,767.0573254892761
CUST_2086,177-60-8769,22,73493.94,6124.495,0,219,60.98432860699932,1729.73,336.30389434129154,464.0,5890.1,14959.73,1156.7999246347968,0.037,1,0,2,0.278,8719.323980813722,2,0.219,0.1,4.569789300165928,783.6651053499171
CUST_2087,787-30-5661,45,73547.02,6128.918333333334,1000,211,53.39883749835185,815.36,244.2543134721193,1901.92,10768.71,30884.79,244.1664414154104,0.517,11,7,6,0.628,2042.531096848742,4,0.423,1.619,57.67216669159459,589.0939166542028
